"user_id","test_option","sale_dt","category","orderid","sale_price","gender","age"
10106,0,20200218,1,"19000062948436",15000,"M",45
10106,0,20200218,1,"19000062948309",-15000,"M",45
10106,0,20200218,1,"19000062948309",15000,"M",45
10106,0,20200218,1,"19000062948309",15000,"M",45
10106,0,20200218,0,"19000062947852",-5720,"M",45
10106,0,20200218,0,"19000062947852",5720,"M",45
10106,0,20200218,1,"19000062948309",-15000,"M",45
10106,0,20200218,4,"19000062947852",19900,"M",45
10106,0,20200218,4,"19000062947852",-19900,"M",45
10106,0,20200218,4,"19000062948436",19900,"M",45
10106,0,20200213,3,"19000062581121",36500,"M",45
10106,0,20200213,1,"19000062581121",5900,"M",45
10106,0,20200213,1,"19000062581121",5900,"M",45
10106,0,20200213,0,"19000062581121",7900,"M",45
10106,0,20200213,1,"19000062581121",4800,"M",45
10106,0,20200213,1,"19000062581121",2500,"M",45
10106,0,20200213,0,"19000062581121",5950,"M",45
10068,0,20200222,1,"25000063700164",22500,"M",30
10068,0,20200225,3,"25000064069742",2820,"M",30
10068,0,20200225,3,"25000064069742",2820,"M",30
10068,0,20200221,9,"25000063637946",7900,"M",30
10068,0,20200221,9,"25000063637946",6970,"M",30
10068,0,20200221,1,"25000063649591",39000,"M",30
10068,0,20200221,9,"25000063637946",3070,"M",30
10068,0,20200225,3,"25000064069742",2500,"M",30
10068,0,20200225,4,"25000064069742",18700,"M",30
10068,0,20200214,3,"25000063080488",3660,"M",30
10068,0,20200218,7,"25000063370611",5400,"M",30
10068,0,20200221,9,"25000063637946",3760,"M",30
10068,0,20200221,7,"25000063637946",3350,"M",30
10068,0,20200214,1,"25000063042914",22500,"M",30
10068,0,20200222,1,"25000063700164",22500,"M",30
10049,0,20200215,9,"19000062706057",17800,"M",38
10049,0,20200212,4,"19000062520707",17100,"M",38
10049,0,20200212,5,"19000062521138",4880,"M",38
10049,0,20200214,1,"19000062683341",13900,"M",38
10049,0,20200214,1,"19000062687308",5650,"M",38
10049,0,20200221,4,"19000063201103",2630,"M",38
10049,0,20200221,7,"19000063201103",8790,"M",38
10049,0,20200221,8,"19000063213883",16010,"M",38
10049,0,20200221,3,"19000063213883",8160,"M",38
10049,0,20200221,4,"19000063213883",14840,"M",38
10049,0,20200221,8,"19000063201103",11220,"M",38
10049,0,20200214,5,"19000062691400",6930,"M",38
10049,0,20200214,1,"19000062687308",4870,"M",38
10049,0,20200214,0,"19000062683341",13900,"M",38
10049,0,20200214,6,"19000062683341",18490,"M",38
10049,0,20200214,9,"19000062636037",13250,"M",38
10049,0,20200217,1,"19000062871112",23200,"M",38
10049,0,20200224,1,"19000063499469",18300,"M",38
10049,0,20200224,9,"19000063536402",7900,"M",38
10049,0,20200224,1,"19000063499469",18300,"M",38
10049,0,20200221,0,"19000063201103",2800,"M",38
10049,0,20200221,8,"19000063201103",13460,"M",38
10049,0,20200221,3,"19000063213883",11740,"M",38
10049,0,20200211,2,"19000062456382",7590,"M",38
10049,0,20200211,2,"19000062456382",7500,"M",38
10049,0,20200223,4,"19000063386388",15900,"M",38
10049,0,20200224,4,"19000063536078",20250,"M",38
10049,0,20200216,4,"19000062799700",10900,"M",38
10049,0,20200222,5,"19000063306397",8250,"M",38
10049,0,20200222,4,"19000063264247",3530,"M",38
10049,0,20200222,8,"19000063264247",9980,"M",38
10049,0,20200222,7,"19000063264247",14870,"M",38
10049,0,20200222,1,"19000063306397",7990,"M",38
10049,0,20200222,9,"19000063264247",7480,"M",38
10049,0,20200222,5,"19000063306397",6100,"M",38
10049,0,20200222,2,"19000063306397",15110,"M",38
10049,0,20200222,7,"19000063286969",14800,"M",38
10049,0,20200222,3,"19000063306397",11900,"M",38
10049,0,20200212,5,"19000062521138",7010,"M",38
10049,0,20200215,0,"19000062729949",10500,"M",38
10049,0,20200220,0,"19000063102814",13540,"M",38
10049,0,20200220,0,"19000063079972",13540,"M",38
10049,0,20200226,8,"19000063668387",5370,"M",38
10049,0,20200226,0,"19000063668500",3140,"M",38
10049,0,20200223,9,"19000063415057",7900,"M",38
10049,0,20200222,6,"19000063264247",2840,"M",38
10049,0,20200221,5,"19000063201103",4950,"M",38
10049,0,20200221,5,"19000063201103",2920,"M",38
10049,0,20200221,7,"19000063201103",2680,"M",38
10026,0,20200226,6,"15000063353905",4500,"F",21
10026,0,20200226,6,"15000063353905",4500,"F",21
10026,0,20200226,6,"15000063353905",2500,"F",21
9919,1,20200222,3,"21000064207753",2180,"M",42
9919,1,20200212,9,"21000063461812",20530,"M",42
9919,1,20200222,3,"21000064207753",2180,"M",42
9823,0,20200225,5,"24000063460140",15000,"M",35
9823,0,20200217,2,"24000062718778",8980,"M",35
9823,0,20200217,2,"24000062718778",8980,"M",35
9823,0,20200222,7,"24000063198656",12860,"M",35
9823,0,20200222,7,"24000063198656",12860,"M",35
9823,0,20200215,2,"24000062591309",4550,"M",35
9823,0,20200215,9,"24000061487219",-15900,"M",35
9823,0,20200215,2,"24000062591309",4550,"M",35
9823,0,20200215,2,"24000062591309",4550,"M",35
9823,0,20200215,9,"24000061487219",-15900,"M",35
9823,0,20200212,3,"24000062392716",20880,"M",35
9823,0,20200225,5,"24000063460140",2500,"M",35
9823,0,20200225,9,"24000063460140",2500,"M",35
9823,0,20200225,9,"24000063460140",-69100,"M",35
9823,0,20200225,9,"24000063460140",69100,"M",35
9823,0,20200223,3,"24000063319027",42520,"M",35
9823,0,20200226,3,"24000063584392",9900,"M",35
9823,0,20200226,3,"24000063584392",9900,"M",35
9823,0,20200226,3,"24000063584392",9900,"M",35
9823,0,20200226,3,"24000063584392",9900,"M",35
9823,0,20200226,5,"24000063584392",35000,"M",35
9823,0,20200226,3,"24000063584392",9900,"M",35
9823,0,20200226,3,"24000063584392",9900,"M",35
9823,0,20200217,2,"24000062718778",8980,"M",35
9823,0,20200217,2,"24000062718778",8980,"M",35
9779,1,20200222,7,"6000064782827",16400,"M",35
9779,1,20200226,0,"6000065165547",17900,"M",35
9779,1,20200217,1,"6000064311985",17520,"M",35
9779,1,20200223,7,"6000064859002",30000,"M",35
9779,1,20200217,8,"6000064311985",8790,"M",35
9779,1,20200217,8,"6000064311985",11860,"M",35
9779,1,20200217,3,"6000064311985",9390,"M",35
9562,1,20200220,5,"18000064272060",8540,"M",31
9562,1,20200220,5,"18000064272060",21490,"M",31
9562,1,20200220,4,"18000064272060",8000,"M",31
9562,1,20200222,4,"18000064453539",5900,"M",31
9562,1,20200222,6,"18000064453539",20050,"M",31
9562,1,20200222,0,"18000064453539",6500,"M",31
9562,1,20200222,8,"18000064453539",35900,"M",31
9562,1,20200222,1,"18000064453539",6900,"M",31
9562,1,20200222,3,"18000064453539",14490,"M",31
9562,1,20200223,5,"18000064558336",26680,"M",31
9562,1,20200214,0,"18000063836000",14850,"M",31
9529,1,20200222,4,"29000064296940",37900,"M",26
9529,1,20200214,7,"29000063594376",35750,"M",26
9529,1,20200214,4,"29000063594555",172650,"M",26
9529,1,20200221,4,"29000064189251",40400,"M",26
9413,0,20200214,8,"23000063843265",5900,"M",28
9413,0,20200212,3,"23000063690976",15950,"M",28
9409,1,20200212,7,"18000063690624",10100,"F",30
9409,1,20200212,7,"18000063690624",10240,"F",30
9409,1,20200212,7,"18000063690624",9900,"F",30
9409,1,20200217,6,"18000064069879",9900,"F",30
9409,1,20200212,9,"18000063690624",17200,"F",30
9409,1,20200212,7,"18000063690624",7880,"F",30
9409,1,20200212,7,"18000063690624",10240,"F",30
9301,0,20200225,0,"15000063292789",12800,"F",19
9301,0,20200213,9,"15000062175517",79000,"F",19
9293,1,20200223,4,"16000064290841",3900,"F",52
9293,1,20200223,0,"16000064291645",9900,"F",52
9293,1,20200223,4,"16000064290841",3900,"F",52
9293,1,20200213,0,"16000063495280",7900,"F",52
9293,1,20200213,0,"16000063495280",7900,"F",52
9293,1,20200213,0,"16000063495280",7900,"F",52
9293,1,20200215,3,"16000063620839",8940,"F",52
9293,1,20200215,3,"16000063620839",3650,"F",52
9293,1,20200215,3,"16000063620839",8940,"F",52
9293,1,20200210,6,"16000063234385",10500,"F",52
9293,1,20200223,0,"16000064291645",9900,"F",52
9293,1,20200223,0,"16000064291645",9900,"F",52
9254,1,20200213,1,"9000062804257",3990,"F",32
9254,1,20200213,8,"9000062804257",11900,"F",32
9254,1,20200212,3,"9000062768663",19890,"F",32
9230,1,20200226,5,"5000064794481",147530,"U",999
9230,1,20200223,8,"5000064466835",31800,"U",999
9038,0,20200219,3,"19000063049971",2500,"U",999
9038,0,20200219,3,"19000063049971",9800,"U",999
9038,0,20200215,3,"19000062693429",6830,"U",999
9038,0,20200215,1,"19000062693429",10600,"U",999
9038,0,20200215,7,"19000062693429",2500,"U",999
9038,0,20200215,7,"19000062693429",14950,"U",999
9038,0,20200210,2,"19000062336262",11300,"U",999
9038,0,20200215,7,"19000062693429",14950,"U",999
9038,0,20200215,3,"19000062693429",7960,"U",999
8950,0,20200210,0,"23000063495841",19900,"M",66
8950,0,20200220,0,"23000064312464",29800,"M",66
8950,0,20200220,0,"23000064312464",-29800,"M",66
8950,0,20200224,1,"23000064679974",19900,"M",66
8950,0,20200220,3,"23000064311666",38900,"M",66
8950,0,20200220,3,"23000064299241",-44900,"M",66
8950,0,20200220,3,"23000064299241",44900,"M",66
8950,0,20200218,2,"23000064128984",33000,"M",66
8950,0,20200218,2,"23000064128984",-33000,"M",66
8950,0,20200218,2,"23000064130618",15000,"M",66
8950,0,20200212,0,"23000063495841",-19900,"M",66
8737,0,20200217,6,"2000062958552",9710,"F",23
8737,0,20200217,0,"2000062958552",17750,"F",23
8737,0,20200222,7,"2000063387528",3000,"F",23
8737,0,20200222,7,"2000063387528",6500,"F",23
8737,0,20200222,7,"2000063387528",6500,"F",23
8737,0,20200217,1,"2000062958552",5720,"F",23
8529,1,20200223,3,"27000063730555",2500,"F",40
8529,1,20200224,1,"27000063783165",3580,"F",40
8529,1,20200223,9,"27000063730555",14790,"F",40
8529,1,20200224,8,"27000063783165",6480,"F",40
8529,1,20200224,2,"27000063783165",4880,"F",40
8529,1,20200224,9,"27000063783165",5550,"F",40
8529,1,20200223,3,"27000063730555",28900,"F",40
8529,1,20200224,1,"27000063783165",3580,"F",40
8529,1,20200224,1,"27000063783165",5980,"F",40
8529,1,20200224,9,"27000063783165",6730,"F",40
8429,1,20200225,4,"24000063519667",4900,"M",42
8429,1,20200225,4,"24000063519667",4900,"M",42
8429,1,20200225,4,"24000063519667",2500,"M",42
8429,1,20200225,4,"24000063519667",4900,"M",42
8413,1,20200210,5,"32000063035857",4900,"M",48
8413,1,20200210,2,"32000063035857",11900,"M",48
8413,1,20200210,6,"32000063035857",18900,"M",48
8413,1,20200225,6,"32000064343115",39100,"M",48
8413,1,20200211,3,"32000063120654",6830,"M",48
8413,1,20200217,2,"32000063580596",15500,"M",48
8413,1,20200225,8,"32000064343115",22900,"M",48
8413,1,20200225,9,"32000064343115",8800,"M",48
8413,1,20200217,6,"32000063580596",18360,"M",48
8413,1,20200217,4,"32000063580596",4130,"M",48
8413,1,20200217,4,"32000063580596",42180,"M",48
8413,1,20200217,8,"32000063580596",4800,"M",48
8413,1,20200217,3,"32000063580596",6830,"M",48
8413,1,20200210,6,"32000063035857",4590,"M",48
8413,1,20200210,0,"32000063035857",10990,"M",48
8413,1,20200221,3,"32000063949037",6830,"M",48
8413,1,20200225,9,"32000064343115",8800,"M",48
8413,1,20200225,6,"32000064343115",39100,"M",48
8413,1,20200225,5,"32000064343115",28600,"M",48
8413,1,20200221,6,"32000063949037",7450,"M",48
8413,1,20200221,4,"32000063949037",18900,"M",48
8413,1,20200221,4,"32000063949037",44400,"M",48
8413,1,20200221,3,"32000063949037",32900,"M",48
8413,1,20200210,2,"32000063035857",11900,"M",48
8413,1,20200210,3,"32000063035857",7200,"M",48
8413,1,20200211,2,"32000063120654",29500,"M",48
8413,1,20200211,2,"32000063120654",-29500,"M",48
8413,1,20200221,3,"32000063949037",18900,"M",48
8413,1,20200221,6,"32000063949037",7450,"M",48
8276,1,20200211,1,"22000063441671",-29600,"M",34
8276,1,20200211,1,"22000063441671",29600,"M",34
8276,1,20200211,1,"22000063441671",-29600,"M",34
8276,1,20200211,1,"22000063441671",29600,"M",34
8276,1,20200211,1,"22000063441671",-29600,"M",34
8276,1,20200211,1,"22000063441671",-29600,"M",34
8276,1,20200211,1,"22000063441671",29600,"M",34
8276,1,20200211,1,"22000063441671",29600,"M",34
8276,1,20200220,1,"22000064157743",160000,"M",34
8276,1,20200220,1,"22000064157743",160000,"M",34
8276,1,20200211,1,"22000063441671",29600,"M",34
8276,1,20200211,1,"22000063441671",29600,"M",34
8276,1,20200211,1,"22000063441671",-29600,"M",34
8276,1,20200211,1,"22000063441671",-29600,"M",34
8276,1,20200220,1,"22000064157743",160000,"M",34
8276,1,20200220,1,"22000064157743",160000,"M",34
8276,1,20200211,1,"22000063441671",-29600,"M",34
8276,1,20200211,1,"22000063441671",29600,"M",34
8276,1,20200211,1,"22000063441671",-29600,"M",34
8276,1,20200211,1,"22000063441671",29600,"M",34
8276,1,20200211,1,"22000063441671",-29600,"M",34
8276,1,20200211,1,"22000063441671",-29600,"M",34
8276,1,20200211,1,"22000063441671",29600,"M",34
8276,1,20200211,1,"22000063441671",29600,"M",34
8252,1,20200218,9,"23000064162542",4600,"M",65
8252,1,20200218,9,"23000064162542",2500,"M",65
8252,1,20200215,9,"23000063930659",2500,"M",65
8252,1,20200215,9,"23000063930659",28000,"M",65
8128,0,20200211,5,"3000063458701",635000,"M",52
8128,0,20200211,5,"3000063449809",635000,"M",52
8128,0,20200211,5,"3000063449809",-635000,"M",52
7403,0,20200211,7,"20000062890092",16000,"F",46
7378,0,20200211,6,"18000063543564",9890,"F",43
7378,0,20200222,6,"18000064485240",6250,"F",43
7378,0,20200225,3,"18000064743138",3000,"F",43
7378,0,20200225,3,"18000064743138",10000,"F",43
7378,0,20200217,7,"18000064059873",4500,"F",43
7378,0,20200211,4,"18000063592799",14900,"F",43
7378,0,20200211,4,"18000063592799",-14900,"F",43
7378,0,20200211,6,"18000063592799",25900,"F",43
7378,0,20200211,6,"18000063592799",-25900,"F",43
7378,0,20200211,6,"18000063543564",9890,"F",43
7378,0,20200217,7,"18000064059873",4500,"F",43
7378,0,20200217,7,"18000064059873",2500,"F",43
7378,0,20200211,2,"18000063594882",22790,"F",43
7378,0,20200215,6,"18000063867822",25900,"F",43
7378,0,20200225,9,"18000064743138",3000,"F",43
7378,0,20200213,0,"18000063741129",21000,"F",43
7378,0,20200224,3,"18000064639980",8210,"F",43
7378,0,20200213,0,"18000063741129",21000,"F",43
7378,0,20200213,0,"18000063741129",21000,"F",43
7171,1,20200217,4,"23000064033387",6730,"M",30
7167,1,20200210,6,"27000062564315",4900,"F",17
7167,1,20200223,3,"27000063622684",-2500,"F",17
7167,1,20200223,5,"27000063690606",9500,"F",17
7167,1,20200226,4,"27000063959367",5750,"F",17
7167,1,20200222,3,"27000063622684",7000,"F",17
7167,1,20200221,1,"27000063458894",2800,"F",17
7167,1,20200221,1,"27000063458894",2800,"F",17
7167,1,20200224,3,"27000063698442",-11900,"F",17
7167,1,20200222,3,"27000063622684",2500,"F",17
7167,1,20200226,4,"27000063959367",6240,"F",17
7167,1,20200216,2,"27000063099842",9600,"F",17
7167,1,20200216,9,"27000063099842",8500,"F",17
7167,1,20200212,4,"27000062675887",-3900,"F",17
7167,1,20200212,3,"27000062740406",2500,"F",17
7167,1,20200210,6,"27000062564315",4900,"F",17
7167,1,20200211,4,"27000062675887",3900,"F",17
7167,1,20200212,3,"27000062740406",9900,"F",17
7167,1,20200221,1,"27000063458894",4200,"F",17
7167,1,20200216,2,"27000063099842",7500,"F",17
7167,1,20200216,4,"27000063099842",4980,"F",17
7167,1,20200215,6,"27000062997903",13900,"F",17
7167,1,20200223,3,"27000063698442",11900,"F",17
7167,1,20200223,3,"27000063622684",-7000,"F",17
7167,1,20200219,1,"27000063271394",13900,"F",17
7031,1,20200221,5,"31000063818419",41900,"M",25
7031,1,20200221,5,"31000063818419",17500,"M",25
6947,1,20200215,0,"22000063771945",4500,"F",39
6930,0,20200225,2,"26000064074669",36500,"F",32
6930,0,20200225,4,"26000064074854",12750,"F",32
6930,0,20200217,1,"26000063307800",14790,"F",32
6930,0,20200223,8,"26000063830749",9900,"F",32
6930,0,20200223,1,"26000063830749",8800,"F",32
6930,0,20200210,5,"26000062762649",8600,"F",32
6930,0,20200210,5,"26000062762649",8600,"F",32
6930,0,20200212,0,"26000062952188",2900,"F",32
6930,0,20200221,3,"26000063662400",-2450,"F",32
6930,0,20200221,3,"26000063662400",2450,"F",32
6930,0,20200221,3,"26000063662400",2450,"F",32
6930,0,20200221,3,"26000063662400",-2450,"F",32
6930,0,20200221,4,"26000063662400",3640,"F",32
6930,0,20200221,3,"26000063662633",2300,"F",32
6930,0,20200221,3,"26000063662400",-2450,"F",32
6930,0,20200221,3,"26000063662400",2450,"F",32
6930,0,20200221,3,"26000063662400",-2450,"F",32
6930,0,20200221,3,"26000063662400",2450,"F",32
6930,0,20200210,9,"26000062783091",12900,"F",32
6930,0,20200212,0,"26000062952188",7980,"F",32
6930,0,20200221,3,"26000063662400",-2450,"F",32
6930,0,20200221,3,"26000063662400",-2450,"F",32
6930,0,20200221,3,"26000063662400",2450,"F",32
6930,0,20200221,3,"26000063662400",-2450,"F",32
6930,0,20200221,3,"26000063662400",2450,"F",32
6930,0,20200221,3,"26000063662400",2450,"F",32
6930,0,20200221,3,"26000063662400",2450,"F",32
6930,0,20200221,3,"26000063662400",-2450,"F",32
6930,0,20200221,3,"26000063662400",2450,"F",32
6930,0,20200221,3,"26000063662400",-2450,"F",32
6930,0,20200221,3,"26000063662633",17960,"F",32
6930,0,20200221,2,"26000063664262",3830,"F",32
6930,0,20200221,3,"26000063662633",2300,"F",32
6930,0,20200214,2,"26000063089888",1760000,"F",32
6930,0,20200218,5,"26000063393276",17820,"F",32
6930,0,20200218,3,"26000063393276",11780,"F",32
6930,0,20200218,7,"26000063393276",16800,"F",32
6930,0,20200218,2,"26000063393276",15490,"F",32
6930,0,20200223,1,"26000063830749",8800,"F",32
6930,0,20200217,0,"26000063325371",4020,"F",32
6930,0,20200217,0,"26000063325371",3380,"F",32
6930,0,20200217,0,"26000063325371",5050,"F",32
6930,0,20200212,5,"26000062952188",4280,"F",32
6930,0,20200212,6,"26000062952188",15000,"F",32
6930,0,20200212,5,"26000062952188",4650,"F",32
6930,0,20200212,2,"26000062952188",3880,"F",32
6930,0,20200212,3,"26000062952188",11780,"F",32
6930,0,20200225,4,"26000064074566",-12750,"F",32
6930,0,20200225,4,"26000064074566",12750,"F",32
6930,0,20200218,2,"26000063393276",3880,"F",32
6930,0,20200218,2,"26000063393276",3880,"F",32
6930,0,20200221,3,"26000063662633",2300,"F",32
6930,0,20200221,4,"26000063662400",3640,"F",32
6930,0,20200221,4,"26000063643401",53620,"F",32
6930,0,20200221,3,"26000063662400",-2450,"F",32
6930,0,20200221,3,"26000063662400",-2450,"F",32
6930,0,20200221,3,"26000063662400",2450,"F",32
6930,0,20200221,3,"26000063662400",2450,"F",32
6930,0,20200221,3,"26000063662400",-2450,"F",32
6930,0,20200221,3,"26000063662400",2450,"F",32
6930,0,20200221,3,"26000063662633",2300,"F",32
6930,0,20200221,4,"26000063662400",7980,"F",32
6930,0,20200221,3,"26000063662400",24000,"F",32
6930,0,20200223,1,"26000063830749",8800,"F",32
6930,0,20200223,8,"26000063830749",9900,"F",32
6930,0,20200223,1,"26000063830749",8800,"F",32
6910,1,20200226,8,"10000064235028",12870,"M",31
6910,1,20200226,8,"10000064235028",2500,"M",31
6652,1,20200211,4,"4000063638987",2390,"F",44
6652,1,20200211,1,"4000063638987",6500,"F",44
6652,1,20200211,0,"4000063638987",4140,"F",44
6652,1,20200211,5,"4000063638987",7330,"F",44
6652,1,20200211,1,"4000063638987",6330,"F",44
6652,1,20200218,9,"4000064176999",15870,"F",44
6652,1,20200218,9,"4000064176999",15870,"F",44
6652,1,20200226,0,"4000064955566",11300,"F",44
6652,1,20200225,0,"4000064777600",5850,"F",44
6652,1,20200225,2,"4000064777600",1850,"F",44
6652,1,20200226,0,"4000064955566",9630,"F",44
6652,1,20200225,8,"4000064777600",6200,"F",44
6652,1,20200225,3,"4000064777600",2560,"F",44
6652,1,20200215,4,"4000063943258",4730,"F",44
6652,1,20200215,6,"4000063943258",14580,"F",44
6652,1,20200215,7,"4000063943258",12000,"F",44
6652,1,20200215,4,"4000063943258",10900,"F",44
6652,1,20200215,8,"4000063943258",2900,"F",44
6652,1,20200215,8,"4000063943258",5430,"F",44
6571,1,20200222,5,"1000064195504",2900,"M",41
6571,1,20200222,2,"1000064195504",15000,"M",41
6571,1,20200224,5,"1000064406367",-28600,"M",41
6571,1,20200224,5,"1000064406367",28600,"M",41
6571,1,20200211,9,"1000063338354",3510,"M",41
6571,1,20200211,9,"1000063338354",3510,"M",41
6571,1,20200211,9,"1000063338400",4150,"M",41
6571,1,20200211,3,"1000063350185",1350,"M",41
6571,1,20200225,9,"1000064500553",12000,"M",41
6571,1,20200225,9,"1000064500553",12000,"M",41
6571,1,20200225,9,"1000064500553",12000,"M",41
6571,1,20200226,4,"1000063157351",-36000,"M",41
6571,1,20200222,0,"1000064195504",4500,"M",41
6571,1,20200211,3,"1000063350185",880,"M",41
6571,1,20200212,2,"1000063373455",24750,"M",41
6571,1,20200214,1,"1000063555733",3600,"M",41
6571,1,20200214,2,"1000063572874",9900,"M",41
6571,1,20200213,4,"1000063501999",7300,"M",41
6571,1,20200212,4,"1000063373431",9800,"M",41
6571,1,20200212,6,"1000063429873",13400,"M",41
6571,1,20200224,4,"1000064382278",9900,"M",41
6571,1,20200223,7,"1000064320108",6000,"M",41
6571,1,20200223,9,"1000064282525",9900,"M",41
6571,1,20200222,5,"1000064195504",1680,"M",41
6571,1,20200217,1,"1000063800672",11880,"M",41
6571,1,20200216,9,"1000063685812",11700,"M",41
6571,1,20200216,5,"1000063687584",8940,"M",41
6571,1,20200213,8,"1000063504986",10830,"M",41
6571,1,20200213,4,"1000063501999",7800,"M",41
6571,1,20200222,4,"1000064195504",6900,"M",41
6571,1,20200217,4,"1000063800672",7800,"M",41
6571,1,20200224,5,"1000064406062",-16400,"M",41
6571,1,20200224,5,"1000064406062",16400,"M",41
6571,1,20200224,2,"1000064358181",9800,"M",41
6571,1,20200224,5,"1000064396053",13350,"M",41
6571,1,20200213,8,"1000063504986",6360,"M",41
6571,1,20200214,1,"1000063548900",16990,"M",41
6571,1,20200216,2,"1000063687584",6790,"M",41
6571,1,20200211,9,"1000063338354",3510,"M",41
6571,1,20200211,9,"1000063338354",3510,"M",41
6571,1,20200211,3,"1000063350185",880,"M",41
6571,1,20200211,3,"1000063350185",1690,"M",41
6571,1,20200211,9,"1000063338400",4150,"M",41
6571,1,20200224,8,"1000064394503",19940,"M",41
6571,1,20200224,1,"1000064382278",7990,"M",41
6413,0,20200218,4,"6000064347853",8900,"F",41
6413,0,20200218,4,"6000064347853",2500,"F",41
6413,0,20200226,2,"6000065108791",13900,"F",41
6413,0,20200214,9,"6000064084579",13050,"F",41
6413,0,20200214,9,"6000064084579",6670,"F",41
6413,0,20200226,2,"6000065108791",13900,"F",41
6413,0,20200217,4,"6000064299422",6900,"F",41
6413,0,20200217,1,"6000064285478",6370,"F",41
6413,0,20200217,1,"6000064285478",6370,"F",41
6413,0,20200210,7,"6000063765576",30000,"F",41
6413,0,20200210,7,"6000063765576",30000,"F",41
6413,0,20200210,0,"6000063766039",22360,"F",41
6413,0,20200224,7,"6000064956095",13210,"F",41
6413,0,20200224,1,"6000064970000",50500,"F",41
6413,0,20200224,5,"6000064915706",11400,"F",41
6413,0,20200224,9,"6000064956095",4290,"F",41
6413,0,20200216,2,"6000064224596",15050,"F",41
6413,0,20200222,2,"6000064751470",30690,"F",41
6413,0,20200218,4,"6000064347853",8900,"F",41
6413,0,20200218,4,"6000064347853",5730,"F",41
6413,0,20200218,7,"6000063765576",-30000,"F",41
6413,0,20200218,7,"6000063765576",-30000,"F",41
6413,0,20200214,9,"6000064084579",5720,"F",41
6413,0,20200214,8,"6000064084579",7760,"F",41
6413,0,20200214,5,"6000064084579",15820,"F",41
6413,0,20200226,2,"6000065108791",12900,"F",41
6413,0,20200226,2,"6000065108791",12900,"F",41
6413,0,20200217,4,"6000064224596",-5900,"F",41
6413,0,20200214,5,"6000064084579",8900,"F",41
6413,0,20200222,8,"6000064751470",35560,"F",41
6413,0,20200224,0,"6000064915706",17800,"F",41
6413,0,20200224,7,"6000064915706",6820,"F",41
6413,0,20200224,4,"6000064915706",6400,"F",41
6413,0,20200224,2,"6000064915706",38400,"F",41
6413,0,20200216,4,"6000064224596",2500,"F",41
6413,0,20200216,3,"6000064224596",25490,"F",41
6413,0,20200216,4,"6000064224596",5900,"F",41
6413,0,20200216,1,"6000064224596",4130,"F",41
6413,0,20200216,1,"6000064224596",13600,"F",41
6413,0,20200224,6,"6000064915706",30000,"F",41
6413,0,20200224,0,"6000064956095",13790,"F",41
6413,0,20200224,6,"6000064915706",2500,"F",41
6413,0,20200224,7,"6000064915706",4200,"F",41
6413,0,20200224,0,"6000064915706",22800,"F",41
6413,0,20200224,8,"6000064915706",5880,"F",41
6413,0,20200224,3,"6000064915706",6500,"F",41
6413,0,20200222,2,"6000064751470",18900,"F",41
6317,1,20200222,3,"25000063699241",19900,"M",39
6317,1,20200222,8,"25000063762865",45110,"M",39
6317,1,20200223,0,"25000063828362",5350,"M",39
6317,1,20200222,2,"25000063759441",11920,"M",39
6317,1,20200222,7,"25000063699280",15140,"M",39
6317,1,20200224,9,"25000063931179",186000,"M",39
6286,1,20200210,6,"1000063191230",46250,"M",23
6253,1,20200225,1,"1000064547103",2500,"M",59
6253,1,20200225,1,"1000064548851",9600,"M",59
6253,1,20200225,1,"1000064547103",19500,"M",59
6253,1,20200225,1,"1000064547103",19500,"M",59
6253,1,20200222,1,"1000064177606",7600,"U",999
6253,1,20200222,1,"1000064177606",7600,"U",999
6253,1,20200222,1,"1000064177606",7600,"U",999
6253,1,20200222,1,"1000064177606",7600,"U",999
6253,1,20200222,1,"1000064177606",7600,"U",999
6253,1,20200225,1,"1000064548851",9600,"M",59
6253,1,20200222,1,"1000064177606",7600,"U",999
6253,1,20200222,1,"1000064177606",7600,"U",999
6253,1,20200222,1,"1000064177606",7600,"U",999
6067,1,20200221,3,"16000064124505",14770,"F",53
6067,1,20200221,3,"16000064124505",7320,"F",53
6034,0,20200217,0,"12000063614755",18900,"F",39
6034,0,20200217,1,"12000063614755",11800,"F",39
6034,0,20200221,2,"12000063984668",12570,"F",39
6034,0,20200221,2,"12000063984668",3500,"F",39
6034,0,20200221,3,"12000063954880",6800,"F",39
6034,0,20200221,6,"12000063984668",16830,"F",39
6034,0,20200210,3,"12000063085589",9990,"F",39
6034,0,20200224,3,"12000064272751",6840,"F",39
6034,0,20200224,7,"12000064235840",15400,"F",39
6034,0,20200224,7,"12000064235840",7360,"F",39
6034,0,20200218,4,"12000063700494",18900,"F",39
6034,0,20200218,7,"12000063700494",5020,"F",39
6034,0,20200217,8,"12000063614755",15400,"F",39
6034,0,20200217,8,"12000063614755",2500,"F",39
6034,0,20200221,3,"12000063954880",2500,"F",39
5890,1,20200218,3,"8000062807766",15000,"M",35
5890,1,20200218,3,"8000062807766",2500,"M",35
5890,1,20200218,3,"8000062807766",15000,"M",35
5890,1,20200218,3,"8000062807697",2500,"M",35
5890,1,20200218,3,"8000062807697",13470,"M",35
5830,1,20200221,3,"28000063692787",5950,"M",60
5830,1,20200210,0,"28000062745346",8820,"M",60
5830,1,20200210,0,"28000062745346",2000,"M",60
5830,1,20200225,9,"28000064096790",16900,"M",60
